ID,Título,Título Original,Títulos Alternativos,Autor,Autor Nombre Completo,Autor Nacimiento,Autor Muerte,Autor Época,Autor Biografía,Tipo de Obra,Género,Subgénero,Tema,Fuente Principal,Origen de Datos,Página PDF,Número de Actos,Número de Versos,Idioma,Fecha de Creación,Música Conservada,Compositor,Bibliotecas con Música,Bibliografía Musical,Mecenas,Edición Príncipe,Notas Bibliográficas,Manuscritos Conocidos,Ediciones Conocidas,Notas,Observaciones
2812,Júpiter vengado,Júpiter vengado,Júpiter y Danae (Fuentes XI),Diamante,,,,Siglo de Oro,,zarzuela,comedia,,,FUENTESXI,pdf,142,,,Español,,Sí,,,,,sus Comedias (primera parte) (Madrid,"Zarzuela en tres jornadas. La música es de Antonio Literes y se conserva en la B.N.M., Ms. M.1.579 (Anglés y Subirá, I, 365). Véase también Fábula de Júpiter, La. Zarzuela de Diamante, impresa en sus Comedias (primera parte) (Madrid, 1670), 89-112 (hay dos series de paginaciones en este tomo): «Fiesta de Diamante».",,,,
2588,La Adúltera penitente,"Adúltera penitente, La",,,,,,,,comedia,comedia,,histórico,FUENTESXI,pdf,47,,,Español,,Sí,,,,,Escogidas IX (Madrid,"Comedia impresa en Escogidas IX (Madrid, 1657), 243-286, donde se atribuye a Cáncer, Moreto y Matos. Barrera, apoyándose probablemente en la edición citada, afirma que la segunda jornada es de Moreto. R. L. Kennedy, Moreto, 123-124, discute los asertos de Adolfo de Castro. Una joya desconocida de Calderón, y Fernández Guerra, BAE, XXXIX, xxix, y se inclina a atribuir la primera mitad de la comedia a Calderón. La segunda mitad de la jornada segunda a Cáncer o a Matos, y la jornada tercera a Moreto, admitiendo que no hay pruebas convincentes de ello. En la B.N.M., hay manuscrito con aprobaciones de 1669, 14.915, donde se atribuye a Moreto (Paz, I, 7-8; Ciriä Matilla, CB, XXX [1973], 77). Barrera le asigna el título alternativo de Santa Teodora, que no aparece en los catálogos antiguos, ni en la primera impresión de la comedia. Hay música para Santa Teodora en el Archivo de la Cofradía de la Novena (Stein, RMus, III, 1-2 [1980], 214). Véase también A cada paso un peligro.",,,,
3096,La Aldehuela,La Aldehuela,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2603,La Amistad vence el rigor,"Amistad vence el rigor, La",Pitias y Damón (Fuentes I); (2) 24 de febrero de 1683,Jerónimo Malo,,,,Siglo de Oro,,comedia,comedia,,,FUENTESXI,pdf,4,,,Español,,No,,,,,Sevilla,"Comedia de Jerónimo Malo de Molina, con el título alternativo de Pitias y Damón. Según Paz se imprimió en Burgos y en Salamanca, s.a., y Fajardo la da como impresa en Sevilla. La tienen Medel y García de la Huerta. Hay ejemplares manuscritos en la B.N.M., 16.885, 16.904 (copia de 1682) y 16.903 (Paz, I, 20); y en la B.M.M., 1-5-9, junto con una suelta publicada por Diego de Torres en Salamanca, s.a., y con licencias de 1758 (Agulló, RLit, XXXVII [1970], 242).",,,,
2622,La Arcadia,"Arcadia, La",,Calderón,,,,Siglo de Oro,,comedia,comedia,,,FUENTESXI,pdf,23,,,Español,,No,,,,,la Segunda parte de sus comedias (Madrid,"Comedia de Calderón, impresa en la Segunda parte de sus comedias (Madrid, 1637), fols. 27 r. - 53 r.",,,,
2624,La Armonía es más encanto,"Armonía es más encanto, La",,,,,,,,comedia,,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,,,,,
2627,La Autora de comedias,"Autora de comedias, La",,,,,,,,comedia,,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,,,,,
2628,La Ballena,"Ballena, La",,,,,,,,comedia,,,,FUENTESXI,pdf,63,,,Español,,No,,,,,,,,,,
3190,La Baltasara,La Baltasara,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2629,La Banda y la flor,"Banda y la flor, La",Hacer del amor agravio,Calderón,,,,Siglo de Oro,,auto,comedia,,,FUENTESXI,pdf,1,,,Español,,Sí,,,,,Escogidas XXVII (Madrid,"Comedia de Calderón, publicada en la Parte sexta de comedias varias de diferentes authores (Zaragoza, 1654), tomo colecticio de la B.N.M. R.22.659, cuya portada manuscrita asevera que se publicó «con licencia año de 1649», aserto muy poco probable. Hesse, PQ, XXVII (1948), 44, se refiere a un tomo titulado Teatro poético... de los mejores ingenios de España, confundiendo este tomo que, según Barrera, 689, salió en Madrid en 1654, con el colecticio citado arriba. En la B.L., 1072.h.9(2), hay una suelta que el catálogo ascribe tentativamente a 1650. Salió también en Escogidas XXX (Madrid, 1668), 151–194, anónima y con el título de Hacer del amor agravio. Hay manuscrito en la B.M.M. (Cambronero), y música conservada en el Archivo de la Cofradía de la Novena (Stein, RMus, III, 1–2 [1980], 218). En la B.N.M. hay un manuscrito de La bandolera de Baeza y peligro de alabarse, 16.728, copia hecha en Zaragoza el 9 de mayo de 1688 y que parte ni Vera Tassis en la Verdadera quinta parte. En la B.N.M., 16.892, hay un manuscrito de la comedia que es del siglo XVIII (Paz, I, 54). Fragoso, impresa en Escogidas XXVII (Madrid, 1667), 57-93. En la tabla de publicó también suelta, atribuida a Matos (ejemplar de la B.L.; García de la Huerta), a Enríquez Gómez (Salva; ejemplar de la B.L.), y anónima con el",,,,
2630,La Bárbara de los montes,"Bárbara de los montes, La",,,,,,,,comedia,,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,,,,,
2631,La Bárbara de los montes y mártir del cielo,"Bárbara de los montes y mártir del cielo, La",,,,,,,,comedia,,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,,,,,
3196,La Bárbara del cielo,La Bárbara del cielo,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3269,La Camándula,La Camándula,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2647,La Cautela en la amistad,"Cautela en la amistad, La",,,,,,,,comedia,,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,,,,,
2648,La Cautela en la amistad y lo que merece un soldado,"Cautela en la amistad y lo que merece un soldado, La",,,,,,,,comedia,,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,,,,,
2651,La Celestina,"Celestina, La",,,,,,,,comedia,,,,AMBAS,web,,,,Español,,No,,,,,,,,,,
2652,La Celosa de si misma,"Celosa de si misma, La",,,,,,,,auto,comedia,,,FUENTESXI,pdf,1,,,Español,,No,,,,,Diferentes XXXI (Barcelona,"Comedia de autor desconocido; Medel y García de la Huerta la tienen anónima. Existe Celos, honor y cordura, comedia impresa en Diferentes XXXI (Barcelona, 1638), fols. 49 r. - 69 r. Se atribuye a Coello (véase Cotarelo, BRAE, V [1918], 571). La comedia da fin con los siguientes versos: «...que donde ay amor, y zelos / por dicha no habrá cordura.» En la B.N.M. hay otra versión manuscrita de Celos, honor y cordura, refundición de Juan Bautista Arroyo y Velasco, 14.770 (Paz, I, 89). El título Amor, celos y cordura se encuentra citado en una comedia anónima titulada Duelos de amor y desdén en papel, rima y retrato; véase H. C. Heaton, RHi, LXXV (1929), 580.",,,,
3334,La Circe angélica,La Circe angélica,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2668,La Confusión de un retrato,"Confusión de un retrato, La",,Francisco,,,,Siglo de Oro,,comedia,,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,,,,,
2669,La Confusión por la vista,"Confusión por la vista, La",,,,,,,,comedia,,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,,,,,
2671,La Constante mujer,"Constante mujer, La",,,,,,,,comedia,comedia,,,FUENTESXI,pdf,16,,,Español,,No,,,,,Diferentes XXV (Zaragoza,"10 de noviembre de 1680. Jerónimo García. Representación palaciega (Fuentes I). Puede que se trata de una representación de La más constante mujer, comedia de Pérez de Montalbán, impresa en Diferentes XXV (Zaragoza, 1632) (véase Profeti, «Appunti», 148-149), y en su Para todos (Madrid, 1632). Hay manuscrito en la B.N.M., 15.682 (Paz, I, 337). Sin embargo, es posible que se trate de una representación de la versión burlesca, obra de Juan Maldonado, Diego la Dueña y Jerónimo de Cifuentes, impresa en Escogidas XI (Madrid, 1658), fols. 217 r. - 232 v. (la loa en fols. 215 v. - 216 v.).",,,,
2675,La Creación del mundo y primer culpa del hombre,"Creación del mundo y primer culpa del hombre, La",,,,,,,,comedia,,,,FUENTESXI,pdf,4,,,Español,,No,,,,,,,,,,
2676,La Crítica del amor,"Crítica del amor, La",,Bancos Candamo,,,,Siglo de Oro,,comedia,comedia,,,FUENTESXI,pdf,4,,,Español,,No,,,,,Escogidas XLVIII (Madrid,"Comedia de Bancos Candamo, impresa en Escogidas XLVIII (Madrid, 1704), 213-267: «Fiesta, que se representó, á sus Magestades.» Hay manuscrito en la B.N.M., 16.603: «Fiesta á sus Magestades, que se hizo el Domingo de Carnestolendas». Dice Salva: «La tengo suelta con igual título, advirtiendo'se que ha sido representada muchas veces con el de Triunfo de Tomirís» (1, 584). La B.N.M. posee varios manuscritos de esta comedia, la cual se representó, en arreglo, á expensas de la Villa de Madrid, con motivo de los desposorios de don Carlos, Príncipe de Asturias, con doña María Luisa de Parma en 1765, y también para la coronación del mismo Carlos IV en 1789. El Ms. 1-101-9, que lleva los dos títulos antedichos, parece ser borrón del arreglo de 1765; y, bajo la signatura 1-16-10, hay tres copias del arreglo de 1789, con idénticos títulos, y otro manuscrito que lleva censuras de 1704 y 1707. A este último manuscrito le falta la portada original, y se le ha añadido una hoja con las palabras: «Comedia de el gran tri[un]pho de Tomirís de Joseph Garzes 1718» (Aguiló, RBAMM, núms. 1-2 [1977], 229-231). También existe una copia manuscrita en el Archivo de la Cofradía de la Novena, legajo 27, carpeta 6, con la fecha del 18 de abril de 1697.",,,,
2681,La Culpa del primer hombre,"Culpa del primer hombre, La",,,,,,,,comedia,,,,FUENTESXI,pdf,4,,,Español,,No,,,,,,,,,,
2684,La Dama capitán,"Dama capitán, La",,Diego,,,,Siglo de Oro,,comedia,,,,FUENTESXI,pdf,34,,,Español,,No,,,,,,,,,,
2685,La Dama corregidor,"Dama corregidor, La",,Villaviciosa,,,,Siglo de Oro,,comedia,comedia,,,FUENTESXI,pdf,34,,,Español,,No,,,,,Escogidas XII (Madrid,"Comedia de Villaviciosa y Zabaleta, impresa en Escogidas XII (Madrid,",,,,
2686,La Dama duende,"Dama duende, La",,Calderón,,,,Siglo de Oro,,comedia,comedia,,,FUENTESXI,pdf,16,,,Español,,No,,,,,su Primera parte (Madrid,"Comedia de Calderón, impresa en su Primera parte (Madrid, 1636), fols. (1962), 92-96. En la B.N.M. hay dos copias manuscritas, la una de letra del siglo XVII, 17.332, y la otra copia de 1689, 16.622 (Paz. I, 138).",,,,
2702,La Desdicha de la voz,"Desdicha de la voz, La",,Calderón,,,,Siglo de Oro,,comedia,comedia,,,FUENTESXI,pdf,1,,,Español,,No,,,,,Diferentes XLIII (Zaragoza,"Comedia de Calderón, impresa en Diferentes XLIII (Zaragoza, 1650); véase Profeti, «Appunti», 176-177. El autógrafo lleva la fecha del 14 de mayo de 1639 y se conserva en la B.N.M., Res. 108; en la misma colección hay una copia manuscrita, 14.292(4) (Paz, I, 148). Según Hesse, PQ, XXVII (1948), 43, la edición de 1650 es la príncipe.",,,,
2703,La Despreciada querida,"Despreciada querida, La",,Manuel Vidal,,,,Siglo de Oro,,comedia,comedia,,,FUENTESXI,pdf,95,,,Español,,No,,,,,,"Comedia del representante Juan Bautista Villegas. En la B.N.M. se conserva el autógrafo de la tercera jornada, 15.025, fechado en Valencia a 15 de mayo de 1621 (Paz, I, 151). Sabemos que Juan Bautista de Villegas actuó en Valencia desde el 1.º de junio hasta agosto de aquel año (Mérimée, Spectacles, 131). También existe en la B.N.M. una copia manuscrita de 1628 donde la comedia se atribuye a Lope de Vega, 17.352 (Paz, I, 151). Salió en Diferentes XXVIII (Huesca, 1634) (Profeti, «Appunti», 155-157); y bajo el nombre de Lope de Vega en las Comedias de Lope de Vega... Parte veinte y ocho (extravagante) (Zaragoza, 1639) (tomo probablemente colecticio; véanse Profeti, «Appunti», 158, y Restori, Saggi, 55-56, n. 17).",,,,
2706,La Devoción del ángel de la guarda,"Devoción del ángel de la guarda, La",El ángel de la guarda (Fuentes IV); (2) Anunciada,Matos Fragoso,,,,Siglo de Oro,,comedia,comedia,,,FUENTESXI,pdf,1,,,Español,,No,,,,,la Primera parte de las comedias de dicho dramaturgo (Madrid,"Comedia de Matos Fragoso, según el documento, e impresa en la Primera parte de las comedias de dicho dramaturgo (Madrid, 1658), 65 v. - 87 r. (hay dos series de foliaciones en este tomo). Para una edición suelta de otra comedia distinta titulada El ángel de la guarda y atribuida a Calderón, véase Wilson y Cruickshank, Samuel Pepys's Spanish Plays, 159-162. Es ésta la misma comedia titulada El ángel de la guarda y atribuida a Calderón que salió en Escogidas VI (Zaragoza, 1653), tomo colecticio (K. y R. Reichenberger, I, 739-740).",,,,
2710,La Dicha del carbonero,"Dicha del carbonero, La",,,,,,,,comedia,,,,FUENTESXI,pdf,4,,,Español,,No,,,,,,,,,,
2711,La Dicha por la desgracia,"Dicha por la desgracia, La",,,,,,,,comedia,,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,,,,,
2736,La Esclava de su galán,"Esclava de su galán, La",,Lope,,,,Siglo de Oro,,comedia,,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,,,,,
2750,La Fe,"Fe, La",,Belmonte Bermúdez,,,,Siglo de Oro,,comedia,comedia,,,FUENTESXI,pdf,6,,,Español,,No,,,,,Escogidas XXVI (Madrid,"conserva en la B.N.M., 15.536, una copia manuscrita hecha en 1776 de una Comedia de Belmonte Bermúdez y Martínez de Meneses, impresa en",,,,
3660,La Fuensanta de Córdoba,La Fuensanta de Córdoba,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2758,La Fuerza de la ley,"Fuerza de la ley, La",,Moreto,,,,Siglo de Oro,,comedia,,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,,,,,
2759,La Fuerza de la sangre,"Fuerza de la sangre, La",,,,,,,,comedia,,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,,,,,
2760,La Gaita gallega,"Gaita gallega, La",,,,,,,,comedia,,,,FUENTESXI,pdf,115,,,Español,,No,,,,,,"Baile de Alonso de Olmedo, según Barrera, 287. Hay manuscrito en la B.N.M., 14.856(28) (Paz, I, 123).",,,,
2767,La Gitanilla,"Gitanilla, La",,,,,,,,comedia,comedia,,,FUENTESXI,pdf,34,,,Español,,No,,,,,Escogidas XXXVII (Madrid,"Existen (A) La gitanilla, atribuida en sueltas a Montalbán; y (B) la refundición titulada La gitanilla de Madrid, atribuida a Solís e impresa en Escogidas XXXVII (Madrid, 1671), 320-356. Según J. H. Parker, HR, XVII (1949), 312, y Actas del Primer Congreso Internacional de Hispanistas, 409-414, ambas versiones son de Solís. En la edición de Madrid, 1633, del Para todos, dice Pérez de Montalbán que «Don Antonio de Solís está acabando una [comedia] que llama La Gitanilla», y en la edición de 1635 dice que «Don Antonio de Solís acabó La Gitanilla».",,,,
2772,La Guarda de si mismo,"Guarda de si mismo, La",,,,,,,,comedia,,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,,,,,
2792,La Hidalga hermosura,"Hidalga hermosura, La",El hidalgo de Jaca (Fuentes I); (2) 9 de mayo de 1686,,,,,,,comedia,comedia,,,FUENTESXI,pdf,13,,,Español,,No,,,,,,"Comedia del actor Pablo de Polop y Valdés. En un manuscrito de la B.N.M., 17.371, se dice: «Estrenóse a S.S.MM., sábado 23 de febrero de 1686 en el salón de Palacio.» En la misma colección hay otra copia parcial, 17.449(5) (Paz, I, 248-249). La B.M.M. posee tres manuscritos, uno de letra del siglo XVII (Cambronero). La B.L. trae otro, Add. 33.483(4), que, según el catálogo de Gayangos, IV, 306, es un «original». Medel, García de la Huerta y Barrera la tienen anónima.",,,,
2793,La Hija del aire,"Hija del aire, La",,,,,,,,auto,comedia,,,FUENTESXI,pdf,4,,,Español,,Sí,,,,,,"Las Partes I y II de esta comedia son de Calderón. La Parte II se imprimió en Diferentes XLII (Zaragoza, 1650), tomo colectitio (sobre este tomo, véanse Restori, Saggi, 22-24; y Profeti, «Appunti», 175-176), donde se atribuye a Antonio Enríquez Gómez. La cuestión de la autoría de la Parte II ha sido, y es, muy discutida; véanse, por ejemplo, Constance H. Rose en Revue Belge de Philologie et d'Histoire, LIV (1976), 797-822, Calderón, I, 603-615 y BHS, LX (1983), 247-248; y Don Cruickshank en BHS, LXI (1984), 286-294. Las dos partes salieron en la Tercera parte de las comedias de Calderón (Madrid, 1664), fols. 119 r. - 141 v.; 142 r. - 165 r. Hay música para la Parte I conservada en el Archivo de la Cofradía de la Novena (Stein, RMus, III, 1-2 [1980], 224); y en el Archivo de Música del Monasterio de San Lorenzo el Real del Escorial, 105-3, hay música del siglo XVIII por el P. Antonio Soler (véase José Sierra, RMus, X [1987], 573). Sobre las relaciones entre las varias versiones impresas, véase la edición de Gwynne Edwards (Londres, 1970), lxxi-lxxxix.",,,,
2794,La Hija del sol,"Hija del sol, La",,,,,,,,comedia,,,,FUENTESXI,pdf,4,,,Español,,No,,,,,,,,,,
3801,La Inquisición,La Inquisición,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3819,La Josefina,La Josefina,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2807,La Judit española,"Judit española, La",,,,,,,,comedia,comedia,,,FUENTESXI,pdf,6,,,Español,,No,,,,,la Primera parte de sus comedias (Madrid,"(A) En la lista de comedias de Lope de Vega, publicada en el Peregrino de 1618, hay una comedia así titulada, y ahora desconocida. (B) Hay otra atribuida a Moreto e impresa en la Primera parte de sus comedias (Madrid, 1654), fols. 198 r. - 225 v. Véanse también Menéndez Pelayo, XXXI, 242-258; Pedro Henríquez Ureña, RFH, VI (1944), 285-286. (C) El autógrafo de El deseado Principe de Asturias y los jueces de Castilla, de Hoz y Mota y Lanini y Sagredo, está fechado el 2 de noviembre de 1708, B.N.M., 14.775 (Paz, I, 149). Hay otro ejemplar manuscrito en la B.M.M., 1-39-6 (Agulló, RBAMM, núms. 9-10 [1981], 130).",,,,
3824,La Judith española,La Judith española,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2832,La Luna africana,"Luna africana, La",,,,,,,,comedia,,,,FUENTESXI,pdf,27,,,Español,,No,,,,,,,,,,
3909,La Magdalena,La Magdalena,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3908,La Magdalena de Roma,La Magdalena de Roma,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3921,La Margarita,La Margarita,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2840,La Marienmantada,"Marienmantada, La",,Tirso,,,,Siglo de Oro,,comedia,comedia,,,FUENTESXI,pdf,153,,,Español,,No,,,,,sus Doce comedias nuevas (Madrid,"Comedia de Tirso de Molina, mejor conocida como La gallega Mari-Hernández, e impresa en sus Doce comedias nuevas (Madrid, 1627). Hay manuscrito en la B.N.M., 17.269 (Paz, I, 331). Comedia de Pérez de Montalbán, impresa en Diferentes XXV (Zaragoza, 1632) (véase Profeti, «Appunti», 148-150), y en el Primero tomo de sus comedias (Madrid, 1635). En la B.N.M. hay dos manuscritos de esta pieza: 16.866, con aprobaciones de 1662 y 1667, y 15.160, atribuida a Pérez de Montalbán (Paz, I, 333; Profeti, Per una bibliografia, 274-275).",,,,
2865,La Mayor venganza de honor,"Mayor venganza de honor, La",El gran duque de Florencia en el tomo que dio a conocer Adolf Schaeffer,Zamora,,,,Siglo de Oro,,auto,comedia,,,FUENTESXI,pdf,1,,,Español,,No,,,,,sus Comedias nuevas (Madrid,"Comedia de Zamora, impresa en sus Comedias nuevas (Madrid, 1722). Comedia de Jiménez de Enciso, impresa con el título de El gran duque de Cruickshank, HR, XLIX (1981), 443-467. Hay manuscrito en la Biblioteca Vaticana, Ms. Barb. lat. 3.480; véase Harold G. Jones, Hispanic Manuscripts and Printed Books..., I, 88. En la B.N.M., 18.093, hay manuscrito de I-49-27, hay manuscrito del siglo XVIII de Todo sucede al revés. Los Para textos impresos y manuscritos, véase Falconieri, BCom, XXXIII",,,,
2872,La Mejor espigadera,"Mejor espigadera, La",,,,,,,,comedia,,,,FUENTESXI,pdf,8,,,Español,,No,,,,,,,,,,
